Product name,Predicted reaction ID,Predicted reaction,IgnoreMet,Predicted genes of reaction
Salidroside,15,OCC1OC(OCCc2ccc(O)cc2)C(O)C(O)C1O>>OCC1OC(O)C(O)C(O)C1OCCc1ccc(O)cc1,>>,"['YOL066C', 'YGL117W', 'YDR529C', 'YGR230W', 'YOR243C', 'YGL063W', 'YKL105C', 'YLR431C', 'YFL001W', 'YLR165C', 'YHR072W', 'YGR169C', 'YPL212C', 'YGR179C', 'YER092W', 'YER128W', 'YOL024W', 'YPR060C', 'YNL292W']"
Salidroside,16,OCC1OC(OCCc2ccc(O)cc2)C(O)C(O)C1O.O=O>>O.OCC1OC(OC[C@H](O)c2ccc(O)cc2)C(O)C(O)C1O,H(+) + NADPH>>NADP(+),"['YBL098W', 'YNR053C', 'YCL059C', 'YHR176W', 'YOL114C', 'YLL057C', 'YBR298C', 'YDR534C', 'YLR281C', 'YDR402C']"
Protopanaxadiol,1,CC(C)=CCCC(C)(O)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3CCC12C.O=O>>CC(C)=CCCC(C)(O)C1CCC2(C)C1C(O)CC1C3(C)C(CCC12C)C(C)(C)C(O)C[C@@H]3O.O,H(+) + NADPH>>NADP(+),[]
Protopanaxadiol,2,CC(C)=CCCC(C)(O)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3CCC12C.O=O>>CC(C)=C[C@@H](O)CC(C)(O)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3CCC12C.O,H(+) + NADPH>>NADP(+),[]
Protopanaxadiol,3,CC(C)=CCCC(C)(O)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3CCC12C.O=O>>CC(C)=CCCC(C)(O)C1CCC2(C)C1C(O)[C@H](O)C1C3(C)CCC(O)C(C)(C)C3CCC12C.O,H(+) + NADPH>>NADP(+),[]
Protopanaxadiol,4,CC(C)=CCCC(C)(O)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3CCC12C.O=O>>CC(C)=CC[C@H](O)C(C)(O)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3CCC12C.O,H(+) + NADPH>>NADP(+),[]
Protopanaxadiol,5,CC(C)=CCCC(C)(O)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3CCC12C.O=O>>CC(C)=CCCC(C)(O)C1C2C(O)CC3C4(C)CCC(O)C(C)(C)C4CCC3(C)C2(C)C[C@@H]1O.O,H(+) + NADPH>>NADP(+),[]
Protopanaxadiol,6,CC(C)=CCCC(C)(O)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3CCC12C.O=O>>CC(C)=CCCC(C)(O)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3C[C@H](O)C12C.O,H(+) + NADPH>>NADP(+),[]
Protopanaxadiol,7,CC(C)=CCCC(C)(O)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3CCC12C.O=O>>CC(C)=CCCC(C)(O)C1CCC2(C)C1C(O)CC1C3(C)C[C@@H](O)C(O)C(C)(C)C3CCC12C.O,H(+) + NADPH>>NADP(+),[]
Protopanaxadiol,8,CC(C)=CCCC(C)(O)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3CCC12C.O=O>>CC(C)=CCCC(C)(O)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3[C@@H](O)CC12C.O,H(+) + NADPH>>NADP(+),[]
Protopanaxadiol,9,CC(C)=CCCC(C)(O)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3CCC12C.O=O>>CC(C)=CCCC(C)(O)C1C[C@@H](O)C2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3CCC12C.O,H(+) + NADPH>>NADP(+),[]
Protopanaxadiol,10,CC(C)=CCCC(C)(O)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3CCC12C>>CC(C)CCCC(C)(O)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3CCC12C,H(+) + NADPH>>NADP(+),"['YGL080W', 'YBR213W', 'YDL015C', 'YJR051W', 'YKR069W', 'YBR166C', 'YIL049W', 'YLR405W', 'YNR015W', 'YGL012W', 'YHR179W', 'YML080W', 'YNL280C', 'YBR026C', 'YLR401C', 'YHR094C', 'YEL047C', 'YNL202W']"
Protopanaxadiol,11,CC(C)=CCCC(C)(O)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3CCC12C.O=O>>CC(O)(CC[C@@H]1OC1(C)C)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3CCC12C.O,H(+) + NADPH>>NADP(+),"['YBL098W', 'YNR053C', 'YCL059C', 'YHR176W', 'YOL114C', 'YLL057C', 'YBR298C', 'YDR534C', 'YLR281C', 'YDR402C']"
Protopanaxadiol,12,CC(C)=CCCC(C)(O)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3CCC12C.O=O>>CC(C)=CCCC(C)(O)C1CCC2(C)C1C(=O)CC1C3(C)CCC(O)C(C)(C)C3CCC12C.OO,>>,['YML086C']
Protopanaxadiol,13,CC(C)=CCCC(C)(O)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3CCC12C.O=O>>CC(C)=CCCC(C)(O)C1CCC2(C)C1C(O)CC1C3(C)CCC(=O)C(C)(C)C3CCC12C.OO,>>,['YML086C']
Protopanaxadiol,14,CC(C)=CCCC(C)(O)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3CCC12C.[H]O[H]>>CC(C)(O)CCCC(C)(O)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3CCC12C,>>,"['YGL009C', 'YMR323W', 'YGR254W', 'YGL040C', 'YOR391C', 'YDR234W', 'YNL335W', 'YJR024C', 'YPL262W', 'YKR009C', 'YHL018W', 'YDR533C', 'YGR155W', 'YJR016C', 'YHR140W', 'YPL280W', 'YJL097W', 'YJL200C', 'YOR202W', 'YNL036W', 'YPR002W', 'YDR222W', 'YPR170W-B', 'YGL026C', 'YKL058W', 'YPL281C', 'YOR145C', 'YPL078C', 'YJR044C', 'YLR304C', 'YHR067W', 'YHR174W', 'YNL316C', 'YCR061W', 'YOR278W', 'YFL061W', 'YMR322C', 'YKL151C', 'YOR393W']"
Protopanaxadiol,15,CC(C)=CCCC(C)(O)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3CCC12C.O=O>>CC(C)=CCCC(C)(O)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)[C@@](C)(CO)C3CCC12C.O,H(+) + NADPH>>NADP(+),"['YBL098W', 'YNR053C', 'YCL059C', 'YHR176W', 'YOL114C', 'YLL057C', 'YBR298C', 'YDR534C', 'YLR281C', 'YDR402C']"
Protopanaxadiol,16,CC(C)=CCCC(C)(O)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3CCC12C.O=O>>CC(C)=CCCC(C)(O)C1CCC2(C)C3(C)CCC4C(C)(C)C(O)CCC4(C)C3CC(O)C12O.O,H(+) + NADPH>>NADP(+),"['YBL098W', 'YNR053C', 'YCL059C', 'YHR176W', 'YOL114C', 'YLL057C', 'YBR298C', 'YDR534C', 'YLR281C', 'YDR402C']"
Protopanaxadiol,17,CC(C)=CCCC(C)(O)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3CCC12C.O=O>>CC(C)=CCCC(C)(O)C1(O)CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3CCC12C.O,H(+) + NADPH>>NADP(+),"['YBL098W', 'YNR053C', 'YCL059C', 'YHR176W', 'YOL114C', 'YLL057C', 'YBR298C', 'YDR534C', 'YLR281C', 'YDR402C']"
Protopanaxadiol,18,CC(C)=CCCC(C)(O)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3CCC12C>>CC(C)=CC=CC(C)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3CCC12C.O,>>,"['YDR087C', 'YDR487C', 'YEL004W', 'YDR403W']"
Protopanaxadiol,19,CC(C)=CCCC(C)(O)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3CCC12C.O=O>>CC(=CCCC(C)(O)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3CCC12C)CO.O,H(+) + NADPH>>NADP(+),[]
Protopanaxadiol,20,CC(C)=CCCC(C)(O)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3CCC12C.O=O>>CC(C)=CCCC(C)(O)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3CCC12CO.O,H(+) + NADPH>>NADP(+),[]
Protopanaxadiol,21,CC(C)=CCCC(C)(O)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3CCC12C.O=O>>CC(C)=CCCC(C)(O)C1CCC2(C)C1C(O)CC1C3(CO)CCC(O)C(C)(C)C3CCC12C.O,H(+) + NADPH>>NADP(+),[]
Protopanaxadiol,22,CC(C)=CCCC(C)(O)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3CCC12C.O=O>>CC(C)=CCCC(C)(O)C1CCC2(CO)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3CCC12C.O,H(+) + NADPH>>NADP(+),[]
Protopanaxadiol,23,CC(C)=CCCC(C)(O)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3CCC12C.O=O>>CC(C)=CCCC(O)(CO)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3CCC12C.O,H(+) + NADPH>>NADP(+),[]
Protopanaxadiol,24,CC(C)=CCCC(C)(O)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3CCC12C.O=P([O-])([O-])O>>CC(C)=CCCC(C)(O)C1CCC2(C)C1C(O)CC1C3(C)CCC(OP(=O)([O-])[O-])C(C)(C)C3CCC12C.O,>>,"['YDR063W', 'YDR051C', 'YKR053C', 'YIL002C', 'YBR022W', 'YFR028C', 'YLR019W', 'YPR042C', 'YIL113W', 'YJL134W', 'YDL236W', 'YNR032W', 'YNL222W', 'YLL010C', 'YKL128C', 'YER075C', 'YLR433C', 'YAR071W', 'YGR208W', 'YJL155C', 'YBR242W', 'YOR131C', 'YML118W', 'YKR091W', 'YJR110W', 'YOL064C', 'YOR283W', 'YNL010W', 'YJL010C', 'YDR503C', 'YOR098C', 'YIR026C', 'YEL038W', 'YLR377C', 'YDR287W', 'YBR125C', 'YDL006W', 'YNL144C', 'YIL053W', 'YDR481C', 'YMR277W', 'YDL188C', 'YBL056W', 'YBR093C', 'YGR222W', 'YOL065C', 'YNL325C', 'YNL032W', 'YMR165C', 'YOR208W', 'YHR044C', 'YDL047W', 'YKL212W', 'YHR215W', 'YER089C', 'YNL056W', 'YER133W', 'YNL074C', 'YOR155C', 'YER088C', 'YPR073C', 'YGL178W', 'YHR004C', 'YER037W', 'YFR025C', 'YGL224C', 'YDR075W', 'YHR043C', 'YCL051W', 'YPL179W', 'YLR345W', 'YDR284C', 'YHR076W', 'YNL053W', 'YCR079W', 'YER139C', 'YOR316C', 'YIL023C', 'YMR257C', 'YNL054W', 'YHR100C', 'YER062C', 'YDL230W', 'YMR087W', 'YBL046W', 'YMR086W', 'YBR276C', 'YOR090C', 'YML057W', 'YOR109W', 'YGL071W', 'YMR036C', 'YGR123C', 'YGL101W', 'YNL253W', 'YMR243C', 'YKL109W', 'YML016C', 'YHR046C', 'YDR436W', 'YNL106C', 'YDL134C', 'YOR342C', 'YBR092C', 'YKR043C', 'YDL024C']"
Protopanaxadiol,25,CC(C)=CCCC(C)(O)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3CCC12C.O=P([O-])([O-])O>>CC(C)=CCCC(C)(OP(=O)([O-])[O-])C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3CCC12C.O,>>,"['YDR063W', 'YDR051C', 'YKR053C', 'YIL002C', 'YBR022W', 'YFR028C', 'YLR019W', 'YPR042C', 'YIL113W', 'YJL134W', 'YDL236W', 'YNR032W', 'YNL222W', 'YLL010C', 'YKL128C', 'YER075C', 'YLR433C', 'YAR071W', 'YGR208W', 'YJL155C', 'YBR242W', 'YOR131C', 'YML118W', 'YKR091W', 'YJR110W', 'YOL064C', 'YOR283W', 'YNL010W', 'YJL010C', 'YDR503C', 'YOR098C', 'YIR026C', 'YEL038W', 'YLR377C', 'YDR287W', 'YBR125C', 'YDL006W', 'YNL144C', 'YIL053W', 'YDR481C', 'YMR277W', 'YDL188C', 'YBL056W', 'YBR093C', 'YGR222W', 'YOL065C', 'YNL325C', 'YNL032W', 'YMR165C', 'YOR208W', 'YHR044C', 'YDL047W', 'YKL212W', 'YHR215W', 'YER089C', 'YNL056W', 'YER133W', 'YNL074C', 'YOR155C', 'YER088C', 'YPR073C', 'YGL178W', 'YHR004C', 'YER037W', 'YFR025C', 'YGL224C', 'YDR075W', 'YHR043C', 'YCL051W', 'YPL179W', 'YLR345W', 'YDR284C', 'YHR076W', 'YNL053W', 'YCR079W', 'YER139C', 'YOR316C', 'YIL023C', 'YMR257C', 'YNL054W', 'YHR100C', 'YER062C', 'YDL230W', 'YMR087W', 'YBL046W', 'YMR086W', 'YBR276C', 'YOR090C', 'YML057W', 'YOR109W', 'YGL071W', 'YMR036C', 'YGR123C', 'YGL101W', 'YNL253W', 'YMR243C', 'YKL109W', 'YML016C', 'YHR046C', 'YDR436W', 'YNL106C', 'YDL134C', 'YOR342C', 'YBR092C', 'YKR043C', 'YDL024C']"
Protopanaxadiol,26,CC(C)=CCCC(C)(O)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3CCC12C.O=P([O-])([O-])O>>CC(C)=CCCC(C)(O)C1CCC2(C)C1C(OP(=O)([O-])[O-])CC1C3(C)CCC(O)C(C)(C)C3CCC12C.O,>>,"['YDR063W', 'YDR051C', 'YKR053C', 'YIL002C', 'YBR022W', 'YFR028C', 'YLR019W', 'YPR042C', 'YIL113W', 'YJL134W', 'YDL236W', 'YNR032W', 'YNL222W', 'YLL010C', 'YKL128C', 'YER075C', 'YLR433C', 'YAR071W', 'YGR208W', 'YJL155C', 'YBR242W', 'YOR131C', 'YML118W', 'YKR091W', 'YJR110W', 'YOL064C', 'YOR283W', 'YNL010W', 'YJL010C', 'YDR503C', 'YOR098C', 'YIR026C', 'YEL038W', 'YLR377C', 'YDR287W', 'YBR125C', 'YDL006W', 'YNL144C', 'YIL053W', 'YDR481C', 'YMR277W', 'YDL188C', 'YBL056W', 'YBR093C', 'YGR222W', 'YOL065C', 'YNL325C', 'YNL032W', 'YMR165C', 'YOR208W', 'YHR044C', 'YDL047W', 'YKL212W', 'YHR215W', 'YER089C', 'YNL056W', 'YER133W', 'YNL074C', 'YOR155C', 'YER088C', 'YPR073C', 'YGL178W', 'YHR004C', 'YER037W', 'YFR025C', 'YGL224C', 'YDR075W', 'YHR043C', 'YCL051W', 'YPL179W', 'YLR345W', 'YDR284C', 'YHR076W', 'YNL053W', 'YCR079W', 'YER139C', 'YOR316C', 'YIL023C', 'YMR257C', 'YNL054W', 'YHR100C', 'YER062C', 'YDL230W', 'YMR087W', 'YBL046W', 'YMR086W', 'YBR276C', 'YOR090C', 'YML057W', 'YOR109W', 'YGL071W', 'YMR036C', 'YGR123C', 'YGL101W', 'YNL253W', 'YMR243C', 'YKL109W', 'YML016C', 'YHR046C', 'YDR436W', 'YNL106C', 'YDL134C', 'YOR342C', 'YBR092C', 'YKR043C', 'YDL024C']"
Protopanaxadiol,27,CC(C)=CCCC(C)(O)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3CCC12C.O=O>>CC(C)=CCCC(C)(O)C1CCC2(C)C1C(O)CC1C3(C)C(=O)CC(O)C(C)(C)C3CCC12C.O,>>,[]
Protopanaxadiol,28,CC(C)=CCCC(C)(O)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3CCC12C.O=O>>CC(C)=CCCC(C)(O)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3C(=O)CC12C.O,>>,[]
Protopanaxadiol,29,CC(C)=CCCC(C)(O)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3CCC12C.O=O>>CC(C)=CCCC(C)(O)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3CC(=O)C12C.O,>>,[]
Protopanaxadiol,30,CC(C)=CCCC(C)(O)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3CCC12C.O=O>>CC(C)=CCCC(C)(O)C1CC(=O)C2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3CCC12C.O,>>,[]
Protopanaxadiol,31,CC(C)=CCCC(C)(O)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3CCC12C.O=O>>CC(C)=CCCC(C)(O)C1CCC2(C)C1C(O)C(=O)C1C3(C)CCC(O)C(C)(C)C3CCC12C.O,>>,[]
Protopanaxadiol,32,CC(C)=CCCC(C)(O)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3CCC12C.O=O>>CC(C)=CCCC(C)(O)C1C(=O)CC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3CCC12C.O,>>,[]
Protopanaxadiol,33,CC(C)=CCCC(C)(O)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3CCC12C.O=O>>CC(C)=CCCC(C)(O)C1CCC2(C)C1C(O)CC1C3(C)CC(=O)C(O)C(C)(C)C3CCC12C.O,>>,[]
Protopanaxadiol,34,CC(C)=CCCC(C)(O)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3CCC12C.O=O>>CC(C)=CCC(=O)C(C)(O)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3CCC12C.O,>>,[]
Protopanaxadiol,35,CC(C)=CCCC(C)(O)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3CCC12C.O=O>>CC(C)=CC(=O)CC(C)(O)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3CCC12C.O,>>,[]
Protopanaxadiol,36,CC(C)=CCCC(C)(O)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3CCC12C.O=O>>CC(C)=CCCC(C)(O)C1CCC2(C)C1C(O)CC1C3(C)C=CC(O)C(C)(C)C3CCC12C.O.O,H(+) + NADPH>>NADP(+),"['YMR015C', 'YGL055W', 'YDR297W', 'YLR056W', 'YGL080W', 'YBR213W', 'YDL015C', 'YJR051W', 'YKR069W', 'YBR166C', 'YIL049W', 'YLR405W', 'YNR015W', 'YGL012W', 'YHR179W', 'YML080W', 'YNL280C', 'YBR026C', 'YLR401C', 'YHR094C', 'YEL047C', 'YNL202W']"
Protopanaxadiol,37,CC(C)=CCCC(C)(O)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3CCC12C.O=O>>CC(C)=CCCC(C)(O)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3C=CC12C.O.O,H(+) + NADPH>>NADP(+),"['YMR015C', 'YGL055W', 'YDR297W', 'YLR056W', 'YGL080W', 'YBR213W', 'YDL015C', 'YJR051W', 'YKR069W', 'YBR166C', 'YIL049W', 'YLR405W', 'YNR015W', 'YGL012W', 'YHR179W', 'YML080W', 'YNL280C', 'YBR026C', 'YLR401C', 'YHR094C', 'YEL047C', 'YNL202W']"
Protopanaxadiol,38,CC(C)=CCCC(C)(O)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3CCC12C.O=O>>CC(C)=C/C=C/C(C)(O)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3CCC12C.O.O,H(+) + NADPH>>NADP(+),"['YMR015C', 'YGL055W', 'YDR297W', 'YLR056W', 'YGL080W', 'YBR213W', 'YDL015C', 'YJR051W', 'YKR069W', 'YBR166C', 'YIL049W', 'YLR405W', 'YNR015W', 'YGL012W', 'YHR179W', 'YML080W', 'YNL280C', 'YBR026C', 'YLR401C', 'YHR094C', 'YEL047C', 'YNL202W']"
Protopanaxadiol,39,CC(C)=CCCC(C)(O)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3CCC12C.O=O>>CC(C)=CCCC(C)(O)C1C=CC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3CCC12C.O.O,H(+) + NADPH>>NADP(+),"['YMR015C', 'YGL055W', 'YDR297W', 'YLR056W', 'YGL080W', 'YBR213W', 'YDL015C', 'YJR051W', 'YKR069W', 'YBR166C', 'YIL049W', 'YLR405W', 'YNR015W', 'YGL012W', 'YHR179W', 'YML080W', 'YNL280C', 'YBR026C', 'YLR401C', 'YHR094C', 'YEL047C', 'YNL202W']"
Protopanaxadiol,40,CC(C)=CCCC(C)(O)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3CCC12C.[H]O[H]>>CC(C)=CCCC(C)(O)C1C2C(O)CC3C4(C)CCC(O)C(C)(C)C4CCC3(C)C2(C)C[C@@H]1O,FAD + H(+)>>FADH2,['YER141W']
Protopanaxadiol,41,CC(C)=CCCC(C)(O)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3CCC12C.[H]O[H]>>CC(C)=CCCC(C)(O)C1C[C@@H](O)C2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3CCC12C,FAD + H(+)>>FADH2,['YER141W']
Protopanaxadiol,42,CC(C)=CCCC(C)(O)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3CCC12C.[H]O[H]>>CC(C)=CCCC(C)(O)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3[C@H](O)CC12C,FAD + H(+)>>FADH2,['YER141W']
Protopanaxadiol,43,CC(C)=CCCC(C)(O)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3CCC12C.[H]O[H]>>CC(C)=CC[C@H](O)C(C)(O)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3CCC12C,FAD + H(+)>>FADH2,['YER141W']
Protopanaxadiol,44,CC(C)=CCCC(C)(O)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3CCC12C.[H]O[H]>>CC(C)=CCCC(C)(O)C1CCC2(C)C1C(O)CC1C3(C)C(CCC12C)C(C)(C)C(O)C[C@H]3O,FAD + H(+)>>FADH2,['YER141W']
Protopanaxadiol,45,CC(C)=CCCC(C)(O)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3CCC12C.[H]O[H]>>CC(C)=CCCC(C)(O)C1CCC2(C)C1C(O)CC1C3(C)C[C@@H](O)C(O)C(C)(C)C3CCC12C,FAD + H(+)>>FADH2,['YER141W']
Protopanaxadiol,46,CC(C)=CCCC(C)(O)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3CCC12C.[H]O[H]>>CC(C)=C[C@H](O)CC(C)(O)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3CCC12C,FAD + H(+)>>FADH2,['YER141W']
Protopanaxadiol,47,CC(C)=CCCC(C)(O)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3CCC12C.[H]O[H]>>CC(C)=CCCC(C)(O)C1CCC2(C)C1C(O)[C@@H](O)C1C3(C)CCC(O)C(C)(C)C3CCC12C,FAD + H(+)>>FADH2,['YER141W']
Protopanaxadiol,48,CC(C)=CCCC(C)(O)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3CCC12C.[H]O[H]>>CC(C)=CCCC(C)(O)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3C[C@@H](O)C12C,FAD + H(+)>>FADH2,['YER141W']
Protopanaxadiol,49,CC(C)=CCCC(C)(O)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3CCC12C>>CC(C)=CCCC(C)(O)C1CCC2(C)C1C(O)CC1C3(C)CCCC(C)(C)C3CCC12C.O,FADH2>>FAD + H(+),['YER141W']
Protopanaxadiol,50,CC(C)=CCCC(C)(O)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3CCC12C>>CC(C)=CCCC(C)(O)C1CCC2(C)C1CCC1C3(C)CCC(O)C(C)(C)C3CCC12C.O,FADH2>>FAD + H(+),['YER141W']
Genistein,1,O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12>>O=C1C[C@@H](O)Cc2occ(-c3ccc(O)cc3)c(=O)c21,H(+) + NADPH>>NADP(+),"['YDR536W', 'YLR174W', 'YHR183W', 'YJL214W', 'YJR096W', 'YNL241C', 'YOR100C', 'YIL074C', 'YKL029C', 'YDL066W', 'YAL060W', 'YNL037C', 'YBR159W', 'YCL018W', 'YJR159W', 'YDR368W', 'YNL318C', 'YMR041C', 'YLR100W', 'YDR387C', 'YOR246C', 'YKR009C', 'YOL126C', 'YNL009W', 'YEL069C', 'YIR035C', 'YDL022W', 'YFL011W', 'YDL114W', 'YOL156W', 'YBR149W', 'YJR139C', 'YNL274C', 'YGL001C', 'YMR011W', 'YER081W', 'YMR318C', 'YLR081W', 'YGL256W', 'YAL061W', 'YOR120W', 'YDL168W', 'YOL151W', 'YDR345C', 'YML056C', 'YHR063C', 'YPL088W', 'YCR107W', 'YCR105W', 'YDL144C', 'YDR342C', 'YNR073C', 'YLR426W', 'YNL331C', 'YBR145W', 'YHR092C', 'YLR432W', 'YMR303C', 'YGR256W', 'YNR072W', 'YDR343C', 'YIL094C', 'YDL078C', 'YLR070C', 'YBR265W', 'YEL070W', 'YJL219W', 'YJR155W', 'YJR158W', 'YIR036C', 'YMR083W', 'YFL058W', 'YOR136W', 'YBR153W', 'YLR450W', 'YDL246C', 'YLR355C', 'YOL165C', 'YML075C', 'YDL243C', 'YMR226C', 'YIL124W', 'YGL077C', 'YOL059W', 'YHR216W', 'YPR127W', 'YHR094C', 'YKL071W', 'YGR215W', 'YOL086C', 'YDL245C', 'YKL085W', 'YHR104W']"
Genistein,2,O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12.O=O>>O.O=c1c(-c2ccc(O)cc2)coc2c(O)c(O)cc(O)c12,NADH + H(+)>>NAD(+),"['YBL098W', 'YNR053C', 'YCL059C', 'YHR176W', 'YOL114C', 'YLL057C', 'YBR298C', 'YDR534C', 'YLR281C', 'YDR402C']"
Genistein,3,O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12.O=O>>O.O=c1c(-c2ccc(O)c(O)c2)coc2cc(O)cc(O)c12,NADH + H(+)>>NAD(+),"['YBL098W', 'YNR053C', 'YCL059C', 'YHR176W', 'YOL114C', 'YLL057C', 'YBR298C', 'YDR534C', 'YLR281C', 'YDR402C']"
Genistein,4,O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12.O=O>>O.O=c1c(-c2ccc(O)cc2)coc2cc(O)c(O)c(O)c12,NADH + H(+)>>NAD(+),"['YBL098W', 'YNR053C', 'YCL059C', 'YHR176W', 'YOL114C', 'YLL057C', 'YBR298C', 'YDR534C', 'YLR281C', 'YDR402C']"
